song_id,artists,name,release_date,year,popularity
4Hj5yNHgu2dyrnzRQN7Gld,"Aminé', 'Nelly",Yellow,28/07/2017,2017,60
2bPAX8bgA99aDcLveZpZeW,The Sound Designers,Calming Sea Sound,09/01/2017,2017,62
6X7qcg95CAeJpTjtg1wooM,"Billie Eilish', 'Vince Staples",&burn (with Vince Staples),22/12/2017,2017,65
1WoDc1x28zHmxnPvvM5GLh,Zacarias Ferreira,La Asesina,27/09/2017,2017,64
7BKUWh5sdtdS17crohRe4L,"Logic', 'Damian Lemar Hudson",Black SpiderMan,05/05/2017,2017,61
2ahwerIzRcGeSMQnZ2DDJa,Ronald Emery,Ho hey,26/04/2017,2017,65
4q604hQba5940BbOoaenmz,K.Flay,Blood In The Cut,07/04/2017,2017,62
2xGjteMU3E1tkEPVFBO08U,"Keala Settle', 'The Greatest Showman Ensemble",This Is Me,27/10/2017,2017,67
65kp3OFn7JXbCvkm3m2Ui2,Lil Uzi Vert,Two®,25/08/2017,2017,60
1kcfGBb6kSrGqNIMW7rAlB,Electric Guest,Oh Devil,17/02/2017,2017,58
1HuIahUPUXCx7Kz4rgMXFU,Hey Violet,O.D.D.,16/06/2017,2017,63
2FIm6YsSGL5acOqSuJDh5s,"Arcangel', 'Bad Bunny",Me Acostumbre (feat. Bad Bunny),11/04/2017,2017,67
0JITWDB1tVUH2VUXmVtYpL,DROELOE,Sunburn,15/08/2017,2017,62
5Y3Tj0wJhKAaPbwWxXxZGS,Lil Uzi Vert,Feelings Mutual,25/08/2017,2017,59
2dfHh7ECGxfNqZTQno09Vk,Ed Sheeran,Hearts Don't Break Around Here,03/03/2017,2017,68
1BRwuvjhkgezmv1gcI6lT6,Sylvan Esso,Die Young,28/04/2017,2017,60
7azo4rpSUh8nXgtonC6Pkq,Michael Jackson,Thriller,27/09/2017,2017,68
5EzitieoPnjyKHAq0gfRMa,EXO,Ko Ko Bop,18/07/2017,2017,69
6GsNYeGGsV4nz3IqRLAMjK,Koe Wetzel,Tell It All Town,01/03/2017,2017,57
4kjrB4xpcXRiAjLRivGhN2,Playboi Carti,Broke Boi,03/03/2017,2017,60
08TvXzt1TIVVQyIoQphndN,BONES,Oxygen,16/06/2017,2017,64
4qexD6ObR5nzpFJNpvQxIr,Kim Petras,I Don't Want It At All,01/08/2017,2017,62
3APlmd8L4fTpLioW9i8WhZ,"El Fantasma', 'Banda los Populares del Llano",Vengo a Aclarar - En Vivo,24/01/2017,2017,64
7zWPlO8Mcjc5mQGf7v8dlE,Asking Alexandria,Into The Fire,15/12/2017,2017,62
1scwknKtBQpreYy6MSoJqJ,The Wrecks,Favorite Liar,10/02/2017,2017,59
1XXl9pl7ObojHbyJetY75n,Chris Stapleton,A Simple Song,01/12/2017,2017,60
15ahYSiHAIMxAnujlXVtta,LANY,Super Far,30/06/2017,2017,67
6c5ghmeB5B3eUwO9Gr4Dgx,Gerardo Ortiz,Para Qué Lastimarme,23/06/2017,2017,65
4fD4bjo6ZQp8tlF8Kyy6Ad,Rain Sounds XLE Library,Rain Sound: Pouring,31/07/2017,2017,63
0ghq9ciZLPrFmlRCIUXgj0,Jakey,Moby Dick,29/09/2017,2017,61
4WfjYOo0JxommRm1PyObJl,J. Cole,High For Hours,18/01/2017,2017,61
4ODnJrz0C3AJ4DFv8YQhJ8,"Kygo', 'Jason Walker",Sunrise (feat. Jason Walker),03/11/2017,2017,66
61FnfOx61kMlzmVfbl5Jtx,Elisa Mosel,Fields Of Gold,26/10/2017,2017,65
79xkyiTBHqdGg3SirACPwy,Los Tucanes De Tijuana,La Chona,13/09/2017,2017,63
2WQn7Yvs728KZmmY6tgWqH,Halsey,Eyes Closed,02/06/2017,2017,62
1aa3A3F6b5FZFtXAhtrybK,Antologie,Time Travel,14/12/2018,2018,67
3o37M5aX3HVbbVBkacJlXj,Hunter Hayes,This Girl,12/01/2018,2018,62
62o8KoI44JfN7aYxgTnPvh,Maluma,Mala Mía,10/08/2018,2018,70
6TrjaOqUwdKQ7KNxJr2s9Y,Tory Lanez,Shooters,02/03/2018,2018,64
2YRvdf9cdS88y1wB1WhKoE,Guaynaa,Rebota,14/12/2018,2018,73
3C2xQqHVkhA1Ht17SzPRke,Robinson,Nothing to Regret,23/02/2018,2018,66
5Cg98kiDYtCEHmjcKD0CJD,"Lil Skies', 'Yung Pinch",I Know You (feat. Yung Pinch),31/05/2018,2018,63
7dhyhMtWWJNYWmE4N5XiEA,"Matoma', 'Josie Dunne",Sunday Morning (feat. Josie Dunne),24/08/2018,2018,60
5Sn2fm8aisVlR7S6u1KW57,BTS,FAKE LOVE,24/08/2018,2018,72
19Fcrc0nJiwMKom00gS9SW,Nicki Minaj,Good Form,10/08/2018,2018,65
1mT47pKLXUwPYGwB91GcNz,"KAROL G', 'Maluma",Créeme,02/11/2018,2018,72
4qDHt2ClApBBzDAvhNGWFd,Noisestorm,Crab Rave,01/04/2018,2018,70
1SxagO9GK0UUeEYLmH8Pln,Trippie Redd,Toxic Waste,09/11/2018,2018,62
72Qo3U5apeuv91j9BEqJBM,Joji,I Don't Wanna Waste My Time,14/02/2018,2018,65
0p0ljM6RxgpGt7wthGqBZa,"Cash Cash', 'Abir",Finest Hour (feat. Abir),12/04/2018,2018,63
4Uy3kNxW2kB8AEoXljEcth,"Nicki Minaj', 'Anuel AA', 'Bantu","Familia (with Anuel Aa, feat. Bantu) - Spider-Man: Into the Spider-Verse",14/12/2018,2018,66
65DzdjRWH35DNsBZBjW523,Khalid,Motion,19/10/2018,2018,65
2ECIwi1a7mfokdDkkJ08Ne,"KHEA', 'Bad Bunny', 'Duki', 'Cazzu",Loca - Remix,16/03/2018,2018,71
0LO7f7ZJg871B8hLTRzrfB,Mt. Joy,Julia,02/03/2018,2018,61
0EQMrxdeiBhry9JCxskko3,BTS,I'm Fine,24/08/2018,2018,70
7nGuT0EfqQ1TXcADEKwB6Q,Morgan Evans,Day Drunk,12/10/2018,2018,64
7ADBL3WZ9Oyj7zgkg7ODT8,Nathaniel Rateliff & The Night Sweats,You Worry Me,09/03/2018,2018,63
5yhQS5ce3WebABcdngULA8,Jack Stauber,Dead Weight,14/04/2018,2018,64
0jl2i7G9bt93Byf2I2Q7Mk,Wassup Rocker,Luv Bug,20/06/2018,2018,63
6pZHZndlo57dPCYnvlYFOE,Bad Bunny,RLNDT,23/12/2018,2018,67
2tnlNVAhuQGgoFJxALVeXx,"Meek Mill', 'Anuel AA', 'Fabolous",Uptown Vibes (feat. Fabolous & Anuel AA),30/11/2018,2018,64
64iXvXF27Kf02B2Q6Wdr9N,Carin Leon,La Farsante,20/12/2018,2018,67
7hdR7gLsPQ6EXGeghibSK3,Megan Thee Stallion,Cocky Af,21/12/2018,2018,62
3F57PtOdqRpD6euFYqtKXX,"Lil Baby', 'Gunna",I Am (Lil Baby & Gunna),05/10/2018,2018,62
40hjNYfeyudUJU3QHGW0t1,"Lenin Ramírez', 'T3R Elemento",Rolling One,20/04/2018,2018,66
4RgDgaohkG08f630ZT9QKc,"Loud Luxury', 'Brando', 'Dzeko",Body - Dzeko Remix,27/08/2018,2018,69
5FUKOLrwBWkUzJ0Du3dm5T,Luke Combs,I Got Away with You,01/06/2018,2018,62
4Whem9s6OoP7yFT60m2tU9,Lauren Alaina,Ladies In The '90s,05/10/2018,2018,62
7I1kle4TNmkfednJDKo8GR,beabadoobee,If You Want To,07/12/2018,2018,64
5I3JZ3zvxKQMdp9rEcGkiR,Masala Roo,Pads of Redemption,14/11/2018,2018,67
2njUxZ4151DWIrfIK3loFj,"Billie Eilish', 'Sofi Tukker",COPYCAT - Sofi Tukker Remix,12/01/2018,2018,69
6u8MYoxXvAHNR0enhdUqgd,EVAN GIIA,WESTWORLD,06/03/2018,2018,60
7fCNUWi6uflDTQ08srxMZk,Meghan Trainor,No Excuses,01/03/2018,2018,66
43TP6JCWXgkc2D7Xjz5hBr,Machine Gun Kelly,RAP DEVIL,21/09/2018,2018,65
3au0pvHqcTtszysswan6AO,Saba,LIFE,05/04/2018,2018,63
7bIwWyTMQcfpW2MwRNCfiV,"YNW Melly', 'Skooly",Till The End (feat. Skooly),24/08/2018,2018,62
3P3pw6C19j31Rnzgo3JG7o,"Jonas Blue', 'JP Cooper",Perfect Strangers,09/11/2018,2018,76
7FVGIPgLMDChTffvG2LuHV,King Princess,Holy,15/06/2018,2018,64
14ny3vlL25p6Vix2Sb8k1b,I DONT KNOW HOW BUT THEY FOUND ME,Do It All The Time,24/08/2018,2018,64
2wHA4yJKT8TJhGz20QxUqX,James Smith,Tell Me That You Love Me,06/12/2018,2018,70
7AszVgcyqnhmIzo6TutnCd,Omar Apollo,Erase,30/05/2018,2018,63
0ZPCxNK4DIrF8KqrN3DxfA,"Trippie Redd', 'Kodie Shane",Negative Energy,09/11/2018,2018,62
3gpU0uqDonMBKEcJu4Rzsf,BTS,Singularity,24/08/2018,2018,69
0ESvfrHfNuAtkZp8SMJBOY,Caamp,Strawberries,27/07/2018,2018,62
0ChBY4SDZOrsfRCRiXAVXz,Queen Key,My Way,01/06/2018,2018,63
0VKkyBKCXyR99navhVRqcP,Zion & Lennox,La player (Bandolera),23/02/2018,2018,76
7dsImih2L25fa6qjNphBI7,"Chris Lake', 'Alexis Roberts",Turn off the Lights,23/02/2018,2018,70
5LUUJL8EfdmBWNS66wD7B5,Speed Gang,Hit tha Roof,04/04/2018,2018,65
5UqivtkoiPTXrJu6GIt1mh,Rhys Lewis,No Right To Love You - Acoustic,18/05/2018,2018,70
0qpSvzE0Rws3gVZNZCf04v,Joji,XNXX,26/10/2018,2018,65
3QE9qyQrIgefznSchAYJPB,Riley Green,When She Comes Home Tonight,01/06/2018,2018,60
37b1KAbfOZeBzeMB0LGO3g,RIZ LA VIE,Napkins,23/02/2018,2018,62
2aAyDqzwEeVIigSMFM1tNS,"Dan + Shay', 'R3HAB",Tequila - R3HAB Remix,21/06/2018,2018,62
56bHclo7YNvpujMveLElQn,BLACKPINK,Forever Young,15/06/2018,2018,68
1PVza5KmhSJhz12OewWciE,"GoldLink', 'Miguel",Got Friends,13/06/2018,2018,63
2uBhGx3m5iJrtsql8Qk00j,Twenty One Pilots,Levitate,05/10/2018,2018,66
5G6Gt9RtNaeIE418pd4yre,Twenty One Pilots,Smithereens,05/10/2018,2018,67
4VVvKg5swvHf34JI7uwL2L,Walker Hayes,90's Country,30/08/2018,2018,61
4MZQ3lHA1TYO6yyedtmBYg,Ben Rector,Old Friends,22/06/2018,2018,61
6bf11IBgO6k84wRuTSbci2,Natanael Cano,F1,14/12/2018,2018,67
0MO1qNhm8aRZchi8CJlIRo,"Monty Datta', 'Mishaal",Can't Love Myself,16/02/2018,2018,66
0CfmNX2TXk7yoJqHJiixnp,"Cardi B', 'YG",She Bad,06/04/2018,2018,63
5ExHDzOoOhC4xZGPh9zyQZ,"Future', 'Juice WRLD",Shorty,19/10/2018,2018,62
4BHzHISX21PYwGXiBEUQ70,"Migos', '21 Savage",BBO (Bad Bitches Only),26/01/2018,2018,63
4eYrjXGlDycrqg7a0Wgwed,King Von,Crazy Story,06/12/2018,2018,61
65krgqLiZqW12PZAUQ9l2x,Kacey Musgraves,Velvet Elvis,30/03/2018,2018,61
4kQazx3VMaDKUG1IIaC94i,Lil Peep,Cry Alone,09/11/2018,2018,66
1FFKRJnZX9xT4U5zW0suuR,Jesse McCartney,Better with You,23/03/2018,2018,65
7oekneJCJO74ycdLzdk16v,Vance Joy,Lay It on Me,23/02/2018,2018,63
2lUgap86Pux7qAgvWzuJWs,Hillsong Worship,Who You Say I Am - Live,06/04/2018,2018,60
4Q5G40Lq1b1lYp20Bt5Sfo,Baby Sleep,Shhhh Baby Shusher For Sleep,11/04/2018,2018,68
0Lu9pdU9sOqI2jFwxfztCb,Nico Collins,Alone,25/09/2018,2018,65
4OLI1dUkU9GFHm3IUgChaf,Oliver Tree,Movement,11/05/2018,2018,64
0QKWweCMHWJ1F1VXxYW6Vj,Rain Sounds For Sleep,Fall Asleep Rain,11/01/2018,2018,65
3NeiYiBn3rQBgurfVk92Zm,"Gorillaz', 'George Benson",Humility (feat. George Benson),29/06/2018,2018,66
40Rpg3LkZwwzuHJ3GdjMma,"Kodak Black', 'Lil Pump",Gnarly (feat. Lil Pump),14/12/2018,2018,62
2q4F6OpQgx9umNB9uGFPYo,Aminé,RATCHET SATURN GIRL,15/08/2018,2018,63
78nplE9X2ZGvQh3TKgvldE,"James Arthur', 'Anne-Marie",Rewrite The Stars (with James Arthur & Anne-Marie),16/11/2018,2018,71
3zitROnY6trnTMyznT81yT,Five Finger Death Punch,Blue on Black,18/05/2018,2018,60
0CBQ0m3mufWH75LTYB3s6h,"Lil Wayne', 'Travis Scott",Let It Fly (feat. Travis Scott),28/09/2018,2018,62
3ZIc9JjtVQadMkew71IhLf,Vinny West,No Face No Case,21/07/2018,2018,63
6ioeN8jQ8Qc3tS8dhpoAVi,Bahamas,Way With Words,16/02/2018,2018,63
4svrshpdIytbEI2RSt0ctO,"Fukkit', 'Dutchman",Flash Bang,07/07/2018,2018,63
0jZO7p0nBUi9VHedWUBS9l,"Lord Huron', 'Phoebe Bridgers",The Night We Met (feat. Phoebe Bridgers),18/05/2018,2018,70
2IvdQFwO9U9EAMJGwEvOcK,Kamil,Bakugo!,15/10/2018,2018,63
0OCRwXbQRdOZ1OtB4Imsp1,Lukas Graham,Love Someone,26/10/2018,2018,71
7stcuQtnHL7C6XdPvpwywv,Khalid,Vertigo,19/10/2018,2018,64
5itzep0nGnq7hxCfFNsTIR,XXXTENTACION,difference (interlude),07/12/2018,2018,64
17VP4tofJ3evJbtY8Tk1Qi,Yugo Kanno,il vento d'oro,19/12/2018,2018,67
7jp3STyCSsoakSPUoKTtFX,Bad Wolves,Remember When,11/05/2018,2018,62
2c9iVAV8Vte2POKrVZFC02,Powfu,I Could Never Be Loved,18/06/2018,2018,66
2ZwIO3ufWLFYxtEoam9ydu,RINI,My Favourite Clothes,06/01/2018,2018,68
3xBHLZwRfi0fjO9euaj5zf,"Future', 'Juice WRLD",WRLD On Drugs,19/10/2018,2018,62
1zQ6uJovEnJTvExEfAL6vT,"Yung Bans', 'Landon Cube', 'YBN Nahmir",Ridin (feat. Landon Cube & YBN Nahmir),27/06/2018,2018,63
0Xcy81PsJCOO6mhLZaQyQ4,Mac Miller,Perfecto,03/08/2018,2018,63
5Jdob8VuV2VzvOx1IUn5jm,"JayDaYoungan', 'Yungeen Ace",Opps,28/06/2019,2019,63
7ILEWkpfdK6AjH2D7jppWk,"Chris Brown', 'Justin Bieber', 'Ink",Don't Check On Me (feat. Justin Bieber & Ink),28/06/2019,2019,70
4NFD9ea0uH0MtoC30yNYE1,Emotional Oranges,West Coast Love,08/11/2019,2019,68
5Uw7Dut2lZfexn3Y09swpf,"Mark Ronson', 'Camila Cabello",Find U Again (feat. Camila Cabello),21/06/2019,2019,70
083PU4XnYAOMAGVruma3vb,Hozier,Shrike,01/03/2019,2019,63
2EEbsvGETiRXbma3hCsAQf,"Shordie Shordie', 'Shoreline Mafia",Both Sides (feat. Shoreline Mafia),11/10/2019,2019,63
23TwR29GSeJBfXnXhmDlwR,King Von,"Crazy Story, Pt. 3",20/09/2019,2019,63
2qhId6ko1ug9A0mw8BQJs8,"Arin Ray', 'Kehlani",Change (with Kehlani),13/12/2019,2019,66
57m2Kve0xnAgYVAPxMLKHS,Tate McRae,tear myself apart,28/08/2019,2019,69
4ggiDYAkJ7Yk8d5xOr7Xjo,"Reik', 'Ozuna', 'Wisin",Me Niego (feat. Ozuna & Wisin),31/05/2019,2019,75
0cHAXbQfTlBIJrzIOW8kUv,NF,Trauma,26/07/2019,2019,67
1spZPzBLYeVTvd0iDWXgC2,Alessia Cara,Rooting For You,09/08/2019,2019,67
3wtbl8uMml7VgxaDEvGCJ7,"Eric Bellinger', 'Chris Brown', 'OG Parker",Type a Way (feat. Chris Brown & OG Parker),22/02/2019,2019,68
2hyF1YWdX8yxExvRelT9nB,A$AP Ferg,Jet Lag,16/08/2019,2019,67
3lG6OtGDsYAOALxEmubQQm,Lana Del Rey,Happiness is a butterfly,30/08/2019,2019,70
4tViDtaHuSLnh7HVJTrKhs,Dermot Kennedy,Power Over Me,04/10/2019,2019,76
53uKGbcMjEc2gIWbfmvpdS,"Nio Garcia', 'Rauw Alejandro', 'Lenny Tavárez', 'Myke Towers', 'Casper Magico', 'Darell",Mírame - Remix,19/07/2019,2019,76
62kBhPaUyrsGzmsaZJ35xh,Sounds of Nature Noise,Soft Thunder,03/10/2019,2019,67
1fHRzxbts9A8J1ergDe7Kz,Khalid,Saturday Nights,05/04/2019,2019,68
6m37YblnnlJ1x7DfTc3Vj0,Moxas,Floor Seats (Text Back),08/11/2019,2019,66
1SoR3NCP3P9dtdoTnpPNi1,Anson Seabra,Broken,08/08/2019,2019,67
75nZ4W6quZhI55LKiqCXWh,Caamp,By and By,26/07/2019,2019,64
0h7tCzQmg4g506wqqufDDo,Lil Tjay,Brothers,11/10/2019,2019,63
1ymvyDsiAUbzEhmSkfCSYh,"Billy Eichner', 'Seth Rogen', 'JD McCrary', 'Childish Gambino",Hakuna Matata,11/07/2019,2019,68
39TYRr1lPpurfYPXzsOiBV,"Brantley Gilbert', 'Colt Ford', 'Lukas Nelson', 'Willie Nelson",Welcome To Hazeville,04/10/2019,2019,63
3qOkkP9JLltoUvaLjEXTmW,Yung Gravy,Gravy Train,31/05/2019,2019,64
7fDKNpxKgp9KsDoDFCN08w,"ilyTOMMY', 'Savage Ga$p",Tunnel of Love - Remix,23/08/2019,2019,67
4403SJ69vRequRi3bV57e4,Luke Combs,Every Little Bit Helps,08/11/2019,2019,64
3LSnp6mtKiVXCJwsmOvfMd,Chelsea Cutler,Summer Love - Recorded at Spotify Studios NYC,13/03/2019,2019,64
4dRqYKhLVujxiBXcq50YzG,Vampire Weekend,This Life,03/05/2019,2019,68
7AgcqeRnfXaniwk5gJoqO4,Jacquees,Who's,24/05/2019,2019,67
37eGbhE1xVFSvcKkqGb6i1,"Sean Paul', 'J Balvin",Contra La Pared,14/03/2019,2019,76
2BULAwmRpScmZE7YOF07e5,Lil Tecca,Amigo,30/08/2019,2019,66
7yNgSAuwbDJcdRNrBDtKPq,NF,WHY,26/07/2019,2019,66
40f4bFrEnG7TBLD7FFRqQj,Echo River,Farewell,21/03/2019,2019,69
4TIkSdsNSfqpuq6ZYvCjAz,"Gryffin', 'SLANDER', 'Calle Lehmann",All You Need To Know (feat. Calle Lehmann),24/10/2019,2019,67
0W1ZfgXpC23RYQPDq7RM5I,"Quality Control', 'Offset', 'DaBaby', 'Gunna","Pink Toes (Offset, DaBaby feat. Gunna)",16/08/2019,2019,64
4MCPNnJkkIzNGCCBE9XVhX,Billy Currington,Details,19/07/2019,2019,63
27356GVuMPFWiJSZCragoM,Ariana Grande,make up,08/02/2019,2019,68
29JrmE89KgRyCxBIzq2Ocw,"Liam Payne', 'Quavo",Strip That Down (feat. Quavo),06/12/2019,2019,72
2fyy1r6XBbsiSSpKK20LKX,Polo G,Effortless,07/06/2019,2019,64
01dBLHq3UWyDRWDZJXj235,Midland,Cheatin’ Songs,23/08/2019,2019,63
7MRU4vOkywuhZ9kbFiPuiu,"Daddy Yankee', 'Wisin & Yandel",Si Supieras,28/06/2019,2019,74
18wCJcoFmXZ0jfrFhF6cYS,Labrinth,Mount Everest,21/06/2019,2019,69
5e50NiIlOc2YJIftHzoehd,Becky G,MALA SANTA,18/10/2019,2019,77
6cqxDqWwB9o3j3eHMSV2mA,Riley Green,Different 'Round Here,20/09/2019,2019,62
4cbdPT6uaBOgOQe3fLMofl,"SZA', 'The Weeknd', 'Travis Scott', 'Game of Thrones",Power is Power (feat. The Weeknd & Travis Scott),26/04/2019,2019,70
4ilfxYggG4GpbZcpC9qzH5,Natural Woodland Sounds,Meditation Rain,10/10/2019,2019,67
2NeM9rfWo70KQej9GxeaoL,SYML,Where's My Love,03/05/2019,2019,72
2y8iBf0QRqCKFtePi9Rl2H,Charlotte Lawrence,Why Do You Love Me,19/07/2019,2019,70
4AYtqFyFbX0Xkc2wtcygTr,"Taylor Swift', 'Dixie Chicks",Soon You’ll Get Better (feat. Dixie Chicks),23/08/2019,2019,69
0mr8FAnN9X70p5KRUwMIJx,awfultune,I Met Sarah in the Bathroom,31/07/2019,2019,67
4o05DiC0RQ9DNtGJGauwna,Sarah Jeffery,Queen of Mean,02/08/2019,2019,69
2QuojUtKiQ7l8ZQMDelt3s,Arlette Leduc,Coralia,21/04/2019,2019,68
61EYS0IsjrEEfaIKdayWpO,La Adictiva Banda San José de Mesillas,Escondidos,04/10/2019,2019,72
0ek2PwrDkUWRqoaTq6WKDj,Moon Laika,Sleep Hibernation,14/06/2019,2019,67
7AOtINPzQ4N4JVXk7ygZZz,Roddy Ricch,Intro,06/12/2019,2019,65
429Ok92eZTbjnH8e2ytGh8,Luke Combs,New Every Day,08/11/2019,2019,64
3DkSirQyz93TaxZ0f0DloI,PnB Rock,My Ex,02/05/2019,2019,64
4FE9jhuatcOZZYoHdBDN8T,Matilda Charpie,Crépuscule,01/06/2019,2019,69
163DOU0kwmWqQ0z6OnR5zQ,"Yella Beezy', 'Chris Brown",Restroom Occupied,19/07/2019,2019,63
6b1RNvAcJjQH73eZO4BLAB,"Sam Feldt', 'RANI', 'GATTÜSO",Post Malone (feat. RANI) - GATTÜSO Remix,29/08/2019,2019,72
6hbg57wH6SyIDnPzwLeeXc,Megan Thee Stallion,Sex Talk,17/05/2019,2019,63
0oPOuDmmkVp3h6puekhs6P,"Kanye West', 'Clipse', 'Kenny G",Use This Gospel,25/10/2019,2019,66
2KMPEI406H9G8UqiWDfuTK,"Sleepy Hallow', 'Sheff G",Breakin Bad (Okay),31/10/2019,2019,65
6A72j6HPfF8Y52nPK6BXRk,Richard Ramsey,Slumber,08/03/2019,2019,69
1N8moY6H0eThviK71VhTzY,"GASHI', 'G-Eazy",My Year,20/09/2019,2019,67
7wcyO1rrH3Ru4t659IjG41,Future,Crushed Up,18/01/2019,2019,65
6qoIFQfdmaQF9A1gb67tR7,KAROL G,Ocean,03/05/2019,2019,75
776xH04Us0YBTdspg6C1cP,Carlie Hanson,Side Effects,22/11/2019,2019,64
00s8dO3RWrFkBqC9JIy6ag,Maxine Nightingale,Right Back Where We Started From,14/06/2019,2019,66
61bwFjzXGG1x2aZsANdLyl,"100 gecs', 'Laura Les', 'Dylan Brady",money machine,31/05/2019,2019,65
26Qhn2T88XqVinXQpmSarj,"Nicky Jam', 'Sech",Atrévete,01/11/2019,2019,73
7yL4wdksHlDnmKvofxMTBE,24kGoldn,A LOT TO LOSE,22/11/2019,2019,66
1KypMTzxfo8NNIZ30lanZa,"Cuco', 'Suscat0",Keeping Tabs (feat. Suscat0),26/07/2019,2019,64
3zM2prB16NRn1zggh1KCY0,Juice WRLD,She’s The One,08/03/2019,2019,64
3P9P3Lq1IGsyhmNrnank0v,Comethazine,SOLVED THE PROBLEM,26/07/2019,2019,64
6LW1weIoMZML7FFTX5fRqv,Kevin Gates,Bags,27/09/2019,2019,62
0G1HcY6dlx8yjJBMCO9rOc,"YSN Flow', 'BaeBae Savo",Want Beef?,20/04/2019,2019,64
4rBOlGhLgQXt2YGlxcwTWZ,Lil Tjay,Laneswitch,11/10/2019,2019,64
6OG05bPAwUuV3OMvy2Vy1P,Lana Del Rey,Mariners Apartment Complex,30/08/2019,2019,70
2vsuel3g4zaLYSOY0mOMbi,Khalid,Bad Luck,05/04/2019,2019,67
5nCthAh3jt4xKuLJAifAaR,Katy Perry,Harleys In Hawaii,16/10/2019,2019,73
3OTSBoYKO7HzGVj8Bu2OH9,Zara Larsson,All the Time,21/06/2019,2019,72
5O7vj3z0FIdCaRaYZZRxaE,Rayne Johnson,Front Seat,23/05/2019,2019,63
24b6djSbUFQtXAdyb3FMbr,Pop Smoke,PTSD,26/07/2019,2019,69
6H7fWtwEUHVfTyZD7zeG4w,Lewis Capaldi,when the party's over - Recorded at Spotify Studios NYC,12/06/2019,2019,73
7hbk4BaF66O09R1gq0bKwj,Christian Nodal,No Te Contaron Mal,10/05/2019,2019,74
1Q3HtTFGxjmEljAw7Y0CaR,NF,Options,26/07/2019,2019,65
1aWu9UgVzG5EKeFCP49Spj,"Jacquees', 'Young Thug', 'Gunna","Verify (feat. Young Thug, Gunna)",08/11/2019,2019,65
7iS8aC9Qmet8TyVUqyR4jY,Dream Shard,Street Noise - Brown Noise,02/05/2019,2019,67
2h3jBh2kDDRSDbwzJqelFx,Aries,SANTA MONICA,18/04/2019,2019,65
2p37Mfy2PWajgOS3i2aaep,"GoldLink', 'Tyler, The Creator', 'Jay Prince","U Say (feat. Tyler, The Creator & Jay Prince)",12/06/2019,2019,67
0BzPKbK1FMlEdH7AxrLdgr,MercyMe,Almost Home,25/10/2019,2019,62
3a1Zmq0P1E6W80x8EOcVNP,"Quinn XCII', 'Noah Kahan",Tough (feat. Noah Kahan),15/02/2019,2019,65
4D1eVq5AUILwjg3tAe7o6M,"Jaden', 'Kid Cudi",On My Own,05/07/2019,2019,68
5tRa5hnltiyqY63rWOfnO2,Trippie Redd,Under Enemy Arms,09/08/2019,2019,64
683tYxiTlWzupDpaZ2mCv4,"Moneybagg Yo', 'Gunna",Dior (feat. Gunna),24/05/2019,2019,63
0jlQn5ENU6pt3yDRlMDgjB,Binary One,Returning,09/10/2019,2019,64
3xEozpt8pAptvpH69iJhOw,Ozuna,Amor Genuino,29/11/2019,2019,69
3CyCjgTHFzqucmECajq8QA,EVERGLOW,DUN DUN,03/02/2020,2020,75
2SdwRMzLw1vKClRinPqtuU,"Sebastian Yatra', 'Rauw Alejandro', 'Manuel Turizo', 'Cosculluela', 'Lalo Ebratt', 'Llane', 'Dalmata",TBT - Remix,23/04/2020,2020,76
5awaEIMiJboRO7ycF6UOot,Swae Lee,Someone Said,28/02/2020,2020,67
1kwnxJNVl7cwcU98RvMBaR,Mac Miller,Surf,17/01/2020,2020,67
7rldNiY6em6LIg8LJauLFQ,EGOVERT,Velvet!,24/02/2020,2020,69
3HTbI3yUJQw3fP0Po8qLcD,"J Balvin', 'Sky Rompiendo",Verde,19/03/2020,2020,77
0M5pEUmRD3b4nP31L88IdL,Isaiah Rashad,Why Worry,22/04/2020,2020,65
222CYzFdozaJ8D7TL0Eo0u,"TisaKorean', 'Kblast', 'Huncho Da Rockstar",The Mop,24/01/2020,2020,65
1Ml32gIRsMAQuUTEt8hwpZ,"Luh Kel', 'Lil Tjay",Wrong (feat. Lil Tjay) - Remix,10/04/2020,2020,67
79EVtighsMYkWahVb9MnF8,Don Toliver,Wasted,13/03/2020,2020,66
6pgXtdQGyZODLuXK7ZrTCk,Lil Durk,Internet Sensation,08/05/2020,2020,65
6P044Uja1fjxwqXOTT2QO4,"Lil Tjay', 'J.I the Prince of N.Y",My City,08/05/2020,2020,66
5d9nNDxhtF99CgFfKm6NK5,HARDY,BOOTS,01/05/2020,2020,64
2ME0NNq3eFGDfFwEMEXGdA,Sleepy Hallow,6am In NY,05/06/2020,2020,58
20Yz5dzjdTCVjXte9KrJbi,Lil Baby,Get Ugly,28/02/2020,2020,64
38HkYfvnhHLLB5Yaj2VpZg,Don Toliver,No Photos,13/03/2020,2020,67
3Rs9jOQ2FlVgS6vYXPoAVm,Jhené Aiko,P*$$Y Fairy (OTW),06/03/2020,2020,64
1LLLm2nPAEw0F8nREc7mbe,Donato Manna,In Peace,31/01/2020,2020,67
7u5awC3KHNZTfHcnFwZdAb,Rod Wave,No Weakness,03/04/2020,2020,62
2b6m1EXzEp4krnVK3RiQT2,"Sleepy Hallow', 'Sheff G",Water (feat. Sheff G),05/06/2020,2020,58
4WQk1ivjM6rphaG8ZDc962,Lil Uzi Vert,Bigger Than Life,13/03/2020,2020,64
